0,1291.3190571249747
1,100.50188350279497
2,82.37586050016003
3,
4,57.28908475568518
5,51.12700999141688
6,51.26350377804523
7,50.518990378528564
8,51.4855570079583
9,51.47004312746093
10,
11,48.76255695826808
12,
13,42.40271272086861
14,42.81090818069897
15,
16,35.535707575722036
17,35.585685244559876
18,
19,34.74123307625512
